#start
#stop
# omega	 amplitude	 phase
636.487	2.38926e-05	-2.50869
636.644	2.46654e-05	2.17894
636.801	2.404e-05	0.588432
636.958	2.31764e-05	-1.05988
637.115	2.37009e-05	-2.72161
637.272	2.45866e-05	1.95655
637.429	2.42e-05	0.369373
637.586	2.32764e-05	-1.26858
637.743	2.35664e-05	-2.93248
637.9	2.44946e-05	1.7367
638.057	2.43197e-05	0.150913
638.215	2.33666e-05	-1.47769
638.372	2.3425e-05	3.14041
638.529	2.43702e-05	1.51677
638.686	2.44264e-05	-0.0690825
638.843	2.34942e-05	-1.68766
639	2.33027e-05	2.93194
639.157	2.41961e-05	1.29785
639.314	2.44897e-05	-0.291192
639.471	2.3668e-05	-1.90034
639.628	2.32573e-05	2.72501
639.785	2.4005e-05	1.08247
639.942	2.44636e-05	-0.512803
640.1	2.37992e-05	-2.11634
640.257	2.32629e-05	2.51557
640.414	2.38676e-05	0.867768
640.571	2.44412e-05	-0.733229
640.728	2.39234e-05	-2.33246
640.885	2.32873e-05	2.30597
641.042	2.3742e-05	0.653986
641.199	2.44082e-05	-0.953064
641.356	2.40459e-05	-2.54872
641.513	2.33262e-05	2.09701
641.67	2.35981e-05	0.441735
641.827	2.43215e-05	-1.17298
641.984	2.41441e-05	-2.76726
642.142	2.34073e-05	1.88623
642.299	2.35006e-05	0.230471
642.456	2.42312e-05	-1.39136
642.613	2.4223e-05	-2.98562
642.77	2.34966e-05	1.67536
642.927	2.34032e-05	0.0207011
643.084	2.40864e-05	-1.60868
643.241	2.42339e-05	3.0775
643.398	2.35809e-05	1.46078
643.555	2.33669e-05	-0.191249
643.712	2.40036e-05	-1.82585
643.869	2.42846e-05	2.85837
644.026	2.36976e-05	1.24756
644.184	2.33419e-05	-0.400741
644.341	2.38804e-05	-2.04084
644.498	2.42714e-05	2.63918
644.655	2.37894e-05	1.03233
644.812	2.33439e-05	-0.61148
644.969	2.37808e-05	-2.25526
645.126	2.42527e-05	2.42069
645.283	2.38721e-05	0.81705
645.44	2.33487e-05	-0.822118
645.597	2.36706e-05	-2.46912
645.754	2.42061e-05	2.20195
645.911	2.39437e-05	0.600374
646.069	2.33771e-05	-1.03388
646.226	2.35879e-05	-2.6828
646.383	2.41706e-05	1.98374
646.54	2.40241e-05	0.384128
646.697	2.34125e-05	-1.24458
646.854	2.3478e-05	-2.89507
647.011	2.40773e-05	1.76514
647.168	2.40769e-05	0.165143
647.325	2.34947e-05	-1.45802
647.482	2.34467e-05	-3.10708
647.639	2.4022e-05	1.549
647.796	2.41159e-05	-0.0515585
647.953	2.35437e-05	-1.67037
648.111	2.33813e-05	2.96436
648.268	2.39325e-05	1.33235
648.425	2.41349e-05	-0.269591
648.582	2.3601e-05	-1.88417
648.739	2.33382e-05	2.7521
648.896	2.38566e-05	1.11569
649.053	2.41666e-05	-0.48776
649.21	2.36808e-05	-2.09772
649.367	2.33065e-05	2.54109
649.524	2.37597e-05	0.900109
649.681	2.4169e-05	-0.706173
649.838	2.37571e-05	-2.31218
649.996	2.3287e-05	2.33005
650.153	2.36545e-05	0.684984
650.31	2.4151e-05	-0.925093
650.467	2.38363e-05	-2.52796
650.624	2.32972e-05	2.11847
650.781	2.35703e-05	0.470454
650.938	2.41363e-05	-1.14347
651.095	2.392e-05	-2.74347
651.252	2.33125e-05	1.90757
651.409	2.34712e-05	0.256641
651.566	2.41008e-05	-1.36222
651.723	2.40109e-05	-2.95986
651.88	2.33538e-05	1.69708
652.038	2.33646e-05	0.0443908
652.195	2.40216e-05	-1.58073
652.352	2.4078e-05	3.1053
652.509	2.34217e-05	1.48512
652.666	2.32921e-05	-0.167329
652.823	2.39436e-05	-1.79811
652.98	2.41305e-05	2.88773
653.137	2.34794e-05	1.27335
653.294	2.31966e-05	-0.378782
653.451	2.38294e-05	-2.0166
653.608	2.4183e-05	2.66752
653.765	2.36009e-05	1.05974
653.923	2.3173e-05	-0.588808
654.08	2.37269e-05	-2.23223
654.237	2.42037e-05	2.44899
654.394	2.36916e-05	0.846583
654.551	2.31191e-05	-0.798535
654.708	2.35777e-05	-2.44863
654.865	2.42023e-05	2.22779
655.022	2.38295e-05	0.630775
655.179	2.31424e-05	-1.00777
655.336	2.34482e-05	-2.66241
655.493	2.41702e-05	2.00776
655.65	2.39569e-05	0.414442
655.807	2.31881e-05	-1.21648
655.965	2.33029e-05	-2.87411
656.122	2.40701e-05	1.78813
656.279	2.40341e-05	0.19574
656.436	2.32512e-05	-1.42815
656.593	2.32048e-05	-3.08686
656.75	2.40089e-05	1.56833
656.907	2.41593e-05	-0.022748
657.064	2.33663e-05	-1.63775
657.221	2.30964e-05	2.9874
657.378	2.38645e-05	1.35015
657.535	2.42182e-05	-0.243155
657.692	2.34979e-05	-1.84995
657.85	2.30316e-05	2.7789
658.007	2.37087e-05	1.13344
658.164	2.42427e-05	-0.463901
658.321	2.3635e-05	-2.06332
658.478	2.29841e-05	2.57122
658.635	2.35097e-05	0.917731
658.792	2.42054e-05	-0.686777
658.949	2.37902e-05	-2.28102
659.106	2.30409e-05	2.36193
659.263	2.33866e-05	0.704595
659.42	2.41687e-05	-0.906811
659.577	2.39225e-05	-2.49749
659.734	2.30862e-05	2.15346
659.892	2.32304e-05	0.492431
660.049	2.40843e-05	-1.12769
660.206	2.40536e-05	-2.71626
660.363	2.3185e-05	1.94443
660.52	2.30903e-05	0.2826
660.677	2.39447e-05	-1.34759
660.834	2.41449e-05	-2.93718
660.991	2.33266e-05	1.73304
661.148	2.30088e-05	0.0739989
661.305	2.37936e-05	-1.56533
661.462	2.41941e-05	3.12502
661.619	2.34694e-05	1.52019
661.776	2.29549e-05	-0.134354
661.934	2.36336e-05	-1.78219
662.091	2.42266e-05	2.90338
662.248	2.36422e-05	1.30643
662.405	2.2937e-05	-0.340794
662.562	2.34282e-05	-1.99656
662.719	2.41768e-05	2.68069
662.876	2.38071e-05	1.0889
663.033	2.29965e-05	-0.548628
663.19	2.32614e-05	-2.20859
663.347	2.40904e-05	2.4593
663.504	2.39491e-05	0.869871
663.661	2.31022e-05	-0.757495
663.819	2.3129e-05	-2.4184
663.976	2.39655e-05	2.23994
664.133	2.40386e-05	0.650262
664.29	2.32068e-05	-0.967957
664.447	2.30086e-05	-2.62804
664.604	2.38162e-05	2.02055
664.761	2.4113e-05	0.428806
664.918	2.33557e-05	-1.18021
665.075	2.29395e-05	-2.83651
665.232	2.36571e-05	1.80277
665.389	2.41663e-05	0.206765
665.546	2.35412e-05	-1.39349
665.703	2.29176e-05	-3.04271
665.861	2.34556e-05	1.58817
666.018	2.41292e-05	-0.0157016
666.175	2.37046e-05	-1.61031
666.332	2.29595e-05	3.03268
666.489	2.32893e-05	1.37536
666.646	2.40651e-05	-0.237135
666.803	2.38541e-05	-1.82819
666.96	2.30357e-05	2.8246
667.117	2.31272e-05	1.16449
667.274	2.39491e-05	-0.458097
667.431	2.39775e-05	-2.04829
667.588	2.31612e-05	2.61489
667.746	2.30051e-05	0.955456
667.903	2.37979e-05	-0.677512
668.06	2.40623e-05	-2.26985
668.217	2.33264e-05	2.40305
668.374	2.29466e-05	0.748036
668.531	2.36309e-05	-0.89384
668.688	2.40807e-05	-2.49081
668.845	2.34634e-05	2.18947
669.002	2.29022e-05	0.539976
669.159	2.34504e-05	-1.10992
669.316	2.40728e-05	-2.71317
669.473	2.36283e-05	1.97349
669.63	2.29275e-05	0.332156
669.788	2.3285e-05	-1.32341
669.945	2.40224e-05	-2.93463
670.102	2.3776e-05	1.75609
670.259	2.29896e-05	0.1238
670.416	2.31324e-05	-1.53518
670.573	2.39361e-05	3.12783
670.73	2.39041e-05	1.5375
670.887	2.30776e-05	-0.0850627
671.044	2.2978e-05	-1.74545
671.201	2.37956e-05	2.9069
671.358	2.40145e-05	1.31576
671.515	2.3245e-05	-0.296413
671.673	2.29115e-05	-1.95336
671.83	2.36469e-05	2.68975
671.987	2.40646e-05	1.09514
672.144	2.33893e-05	-0.508715
672.301	2.28496e-05	-2.16087
672.458	2.34611e-05	2.47336
672.615	2.40649e-05	0.872962
672.772	2.35456e-05	-0.723972
672.929	2.28479e-05	-2.36892
673.086	2.32923e-05	2.25842
673.243	2.40466e-05	0.650723
673.4	2.37252e-05	-0.940614
673.557	2.29111e-05	-2.57589
673.715	2.31237e-05	2.04727
673.872	2.39467e-05	0.430182
674.029	2.38386e-05	-1.15923
674.186	2.29884e-05	-2.78535
674.343	2.2983e-05	1.8363
674.5	2.38296e-05	0.209963
674.657	2.39352e-05	-1.37932
674.814	2.30997e-05	-2.99647
674.971	2.28847e-05	1.62596
675.128	2.3715e-05	-0.009366
675.285	2.40349e-05	-1.59984
675.442	2.32556e-05	3.0756
675.6	2.28167e-05	1.41847
675.757	2.35522e-05	-0.225884
675.914	2.40579e-05	-1.8205
676.071	2.33856e-05	2.86237
676.228	2.27621e-05	1.21028
676.385	2.33717e-05	-0.442331
676.542	2.40528e-05	-2.04288
676.699	2.35436e-05	2.64638
676.856	2.27803e-05	1.00186
677.013	2.32194e-05	-0.656708
677.17	2.40302e-05	-2.2644
677.327	2.37086e-05	2.42978
677.484	2.28401e-05	0.794423
677.642	2.30578e-05	-0.868057
677.799	2.39326e-05	-2.48482
677.956	2.38168e-05	2.21105
678.113	2.29182e-05	0.584436
678.27	2.29317e-05	-1.07945
678.427	2.38356e-05	-2.7049
678.584	2.39284e-05	1.99155
678.741	2.30365e-05	0.374245
678.898	2.28264e-05	-1.28864
679.055	2.36941e-05	-2.92337
679.212	2.39879e-05	1.77085
679.369	2.31665e-05	0.161619
679.526	2.27697e-05	-1.49791
679.684	2.35634e-05	-3.14052
679.841	2.40333e-05	1.55042
679.998	2.33092e-05	-0.0514636
680.155	2.27379e-05	-1.70589
680.312	2.34076e-05	2.92757
680.469	2.40187e-05	1.33015
680.626	2.34199e-05	-0.266381
680.783	2.27164e-05	-1.91525
680.94	2.32553e-05	2.71204
681.097	2.40004e-05	1.10866
681.254	2.35635e-05	-0.483018
681.411	2.27592e-05	-2.12426
681.569	2.31254e-05	2.49901
681.726	2.39519e-05	0.888691
681.883	2.36819e-05	-0.699995
682.04	2.28098e-05	-2.33349
682.197	2.29873e-05	2.28695
682.354	2.38627e-05	0.668515
682.511	2.37852e-05	-0.919173
682.668	2.29114e-05	-2.54445
682.825	2.2907e-05	2.07638
682.982	2.37721e-05	0.450948
683.139	2.38453e-05	-1.13705
683.296	2.29735e-05	-2.75564
683.453	2.2795e-05	1.86506
683.611	2.36523e-05	0.23154
683.768	2.39155e-05	-1.35796
683.925	2.3112e-05	-2.96894
684.082	2.27715e-05	1.65536
684.239	2.3556e-05	0.0156613
684.396	2.39518e-05	-1.57637
684.553	2.32072e-05	3.10176
684.71	2.27106e-05	1.44579
684.867	2.34179e-05	-0.201013
685.024	2.39686e-05	-1.79691
685.181	2.33363e-05	2.88724
685.338	2.27032e-05	1.23678
685.496	2.3283e-05	-0.415683
685.653	2.39493e-05	-2.01691
685.81	2.34512e-05	2.67161
685.967	2.27171e-05	1.02741
686.124	2.31494e-05	-0.629363
686.281	2.39e-05	-2.23683
686.438	2.35538e-05	2.4545
686.595	2.27627e-05	0.81705
686.752	2.30428e-05	-0.84204
686.909	2.38383e-05	-2.45559
687.066	2.36294e-05	2.23733
687.223	2.2799e-05	0.605816
687.38	2.29386e-05	-1.05542
687.538	2.37858e-05	-2.67521
687.695	2.37368e-05	2.01949
687.852	2.28771e-05	0.395608
688.009	2.28287e-05	-1.26638
688.166	2.3676e-05	-2.89424
688.323	2.38088e-05	1.79945
688.48	2.29966e-05	0.182889
688.637	2.27902e-05	-1.47662
688.794	2.35885e-05	-3.11061
688.951	2.38549e-05	1.58139
689.108	2.30833e-05	-0.0291478
689.265	2.27213e-05	-1.68657
689.423	2.34612e-05	2.95575
689.58	2.38759e-05	1.3616
689.737	2.31875e-05	-0.243025
689.894	2.26855e-05	-1.89652
690.051	2.33331e-05	2.73965
690.208	2.38804e-05	1.14124
690.365	2.33084e-05	-0.458324
690.522	2.26956e-05	-2.10636
690.679	2.32235e-05	2.52521
690.836	2.38704e-05	0.922036
690.993	2.34179e-05	-0.673364
691.15	2.27021e-05	-2.31548
691.307	2.30812e-05	2.3117
691.465	2.38083e-05	0.701991
691.622	2.35108e-05	-0.891007
691.779	2.27479e-05	-2.52657
691.936	2.29828e-05	2.09833
692.093	2.37655e-05	0.482528
692.25	2.36229e-05	-1.10835
692.407	2.28203e-05	-2.73648
692.564	2.28755e-05	1.88719
692.721	2.36731e-05	0.263887
692.878	2.37016e-05	-1.32692
693.035	2.29086e-05	-2.94747
693.192	2.27795e-05	1.67709
693.349	2.35403e-05	0.0459627
693.507	2.37341e-05	-1.54723
693.664	2.30112e-05	3.12169
693.821	2.27452e-05	1.466
693.978	2.34501e-05	-0.170951
694.135	2.378e-05	-1.76646
694.292	2.31241e-05	2.90845
694.449	2.27133e-05	1.25625
694.606	2.33344e-05	-0.386902
694.763	2.38004e-05	-1.98616
694.92	2.32475e-05	2.69439
695.077	2.27029e-05	1.04743
695.234	2.31949e-05	-0.601321
695.392	2.37726e-05	-2.20624
695.549	2.33612e-05	2.47841
695.706	2.27253e-05	0.837985
695.863	2.3063e-05	-0.814609
696.02	2.37149e-05	-2.42615
696.177	2.34628e-05	2.26094
696.334	2.27779e-05	0.627611
696.491	2.29507e-05	-1.02707
696.648	2.36441e-05	-2.64571
696.805	2.35651e-05	2.04256
696.962	2.28684e-05	0.417146
697.119	2.28536e-05	-1.23739
697.276	2.35267e-05	-2.8638
697.434	2.36146e-05	1.82289
697.591	2.29663e-05	0.204138
697.748	2.28027e-05	-1.4483
697.905	2.34338e-05	-3.08104
698.062	2.36705e-05	1.6038
698.219	2.30791e-05	-0.00825431
698.376	2.27521e-05	-1.65747
698.533	2.32968e-05	2.98602
698.69	2.36816e-05	1.38357
698.847	2.32009e-05	-0.222485
699.004	2.27322e-05	-1.86618
699.161	2.31352e-05	2.77129
699.319	2.36363e-05	1.16218
699.476	2.33237e-05	-0.440178
699.633	2.27882e-05	-2.07653
699.79	2.30318e-05	2.55836
699.947	2.35863e-05	0.942725
700.104	2.34298e-05	-0.65774
700.261	2.28585e-05	-2.28701
700.418	2.29373e-05	2.3466
700.575	2.35152e-05	0.723983
700.732	2.35258e-05	-0.875847
700.889	2.29527e-05	-2.49738
701.046	2.28432e-05	2.13696
701.203	2.33833e-05	0.506438
701.361	2.35605e-05	-1.09574
701.518	2.30522e-05	-2.71071
701.675	2.27914e-05	1.92645
701.832	2.32667e-05	0.289103
701.989	2.36058e-05	-1.31647
702.146	2.32077e-05	-2.92464
702.303	2.28017e-05	1.71862
702.46	2.31269e-05	0.0760791
702.617	2.35558e-05	-1.53557
702.774	2.32894e-05	-3.14051
702.931	2.28033e-05	1.50834
703.088	2.2993e-05	-0.138041
703.246	2.35027e-05	-1.756
703.403	2.33954e-05	2.92496
703.56	2.28588e-05	1.29786
703.717	2.28758e-05	-0.350427
703.874	2.34165e-05	-1.97613
704.031	2.34953e-05	2.70506
704.188	2.29831e-05	1.08584
704.345	2.28328e-05	-0.560579
704.502	2.33309e-05	-2.19267
704.659	2.35473e-05	2.48698
704.816	2.3071e-05	0.873933
704.973	2.27648e-05	-0.770558
705.13	2.32068e-05	-2.40963
705.288	2.35785e-05	2.26708
705.445	2.31873e-05	0.660531
705.602	2.27258e-05	-0.979513
705.759	2.30489e-05	-2.62538
705.916	2.35602e-05	2.04539
706.073	2.33282e-05	0.44364
706.23	2.27785e-05	-1.18912
706.387	2.29426e-05	-2.83821
706.544	2.35216e-05	1.8262
706.701	2.34403e-05	0.227247
706.858	2.28272e-05	-1.39826
707.015	2.28078e-05	-3.0497
707.173	2.34188e-05	1.60657
707.33	2.35228e-05	0.00791003
707.487	2.29219e-05	-1.60987
707.644	2.27274e-05	3.02274
707.801	2.33157e-05	1.38839
707.958	2.35895e-05	-0.21162
708.115	2.30371e-05	-1.82203
708.272	2.26688e-05	2.81345
708.429	2.318e-05	1.17178
708.586	2.3606e-05	-0.431929
708.743	2.31505e-05	-2.03639
708.9	2.26452e-05	2.60353
709.057	2.30542e-05	0.955688
709.215	2.36202e-05	-0.652789
709.372	2.33003e-05	-2.25164
709.529	2.26757e-05	2.39525
709.686	2.2918e-05	0.742944
709.843	2.35641e-05	-0.872416
710	2.34e-05	-2.46844
710.157	2.27096e-05	2.18538
710.314	2.27831e-05	0.529975
710.471	2.34911e-05	-1.09319
710.628	2.35225e-05	-2.68763
710.785	2.28247e-05	1.97499
710.942	2.26999e-05	0.32026
711.099	2.33814e-05	-1.31077
711.257	2.35793e-05	-2.90656
711.414	2.29179e-05	1.76319
711.571	2.26183e-05	0.110341
711.728	2.32452e-05	-1.52847
711.885	2.36123e-05	-3.12739
712.042	2.30452e-05	1.54898
712.199	2.2601e-05	-0.0993118
712.356	2.31268e-05	-1.74413
712.513	2.36223e-05	2.93584
712.67	2.31657e-05	1.33428
712.827	2.25979e-05	-0.308667
712.984	2.29957e-05	-1.95893
713.142	2.36072e-05	2.71522
713.299	2.33056e-05	1.11801
713.456	2.26504e-05	-0.51727
713.613	2.28658e-05	-2.17055
713.77	2.35205e-05	2.49608
713.927	2.33827e-05	0.899814
714.084	2.27132e-05	-0.728718
714.241	2.27783e-05	-2.38277
714.398	2.34527e-05	2.27742
714.555	2.34704e-05	0.681748
714.712	2.27988e-05	-0.939509
714.869	2.26864e-05	-2.59302
715.026	2.33303e-05	2.05956
715.184	2.35123e-05	0.461727
715.341	2.29098e-05	-1.15297
715.498	2.26546e-05	-2.80302
715.655	2.32185e-05	1.84385
715.812	2.35166e-05	0.242666
715.969	2.29923e-05	-1.36732
716.126	2.26205e-05	-3.01394
716.283	2.31003e-05	1.62739
716.44	2.35227e-05	0.0218123
716.597	2.3127e-05	-1.58356
716.754	2.26687e-05	3.0593
716.911	2.30096e-05	1.41448
717.069	2.34858e-05	-0.19662
717.226	2.32171e-05	-1.80005
717.383	2.27198e-05	2.8486
717.54	2.29271e-05	1.2025
717.697	2.34188e-05	-0.414004
717.854	2.32666e-05	-2.01716
718.011	2.27644e-05	2.6364
718.168	2.28587e-05	0.990056
718.325	2.33521e-05	-0.631306
718.482	2.33111e-05	-2.23468
718.639	2.28196e-05	2.42377
718.796	2.27969e-05	0.778082
718.953	2.32657e-05	-0.848444
719.111	2.33403e-05	-2.45354
719.268	2.29049e-05	2.20953
719.425	2.27868e-05	0.566692
719.582	2.31895e-05	-1.06342
719.739	2.33338e-05	-2.67128
719.896	2.29609e-05	1.99444
720.053	2.27838e-05	0.354189
720.21	2.31306e-05	-1.2785
720.367	2.33333e-05	-2.88879
720.524	2.30221e-05	1.77938
720.681	2.27905e-05	0.142072
720.838	2.30673e-05	-1.49284
720.996	2.33152e-05	-3.10624
721.153	2.30823e-05	1.56357
721.31	2.28213e-05	-0.0700495
721.467	2.30136e-05	-1.70568
721.624	2.32643e-05	2.96083
721.781	2.30942e-05	1.34734
721.938	2.28313e-05	-0.283911
722.095	2.29674e-05	-1.91996
722.252	2.32259e-05	2.74377
722.409	2.31251e-05	1.13006
722.566	2.28823e-05	-0.498414
722.723	2.29684e-05	-2.13327
722.88	2.32021e-05	2.52887
723.038	2.31308e-05	0.914329
723.195	2.29036e-05	-0.71299
723.352	2.29668e-05	-2.34728
723.509	2.31927e-05	2.31408
723.666	2.31383e-05	0.699574
723.823	2.29034e-05	-0.926783
723.98	2.29371e-05	-2.56148
724.137	2.31698e-05	2.09841
724.294	2.31514e-05	0.4841
724.451	2.29123e-05	-1.14054
724.608	2.28997e-05	-2.77528
724.765	2.31237e-05	1.88239
724.923	2.31531e-05	0.267106
725.08	2.2947e-05	-1.35598
725.237	2.29139e-05	-2.98927
725.394	2.31128e-05	1.66801
725.551	2.31463e-05	0.0521297
725.708	2.29448e-05	-1.57074
725.865	2.29031e-05	3.07907
726.022	2.31093e-05	1.45263
726.179	2.31607e-05	-0.162748
726.336	2.2945e-05	-1.78449
726.493	2.28684e-05	2.86477
726.65	2.30809e-05	1.23652
726.807	2.31752e-05	-0.378945
726.965	2.29677e-05	-1.99897
727.122	2.28557e-05	2.6507
727.279	2.30616e-05	1.02101
727.436	2.31897e-05	-0.594594
727.593	2.29836e-05	-2.21299
727.75	2.28286e-05	2.4367
727.907	2.30331e-05	0.804833
728.064	2.32182e-05	-0.811033
728.221	2.30277e-05	-2.42673
728.378	2.28085e-05	2.22414
728.535	2.29769e-05	0.589627
728.692	2.32153e-05	-1.02802
728.849	2.30677e-05	-2.64169
729.007	2.28036e-05	2.01101
729.164	2.2931e-05	0.374391
729.321	2.32216e-05	-1.24518
729.478	2.31285e-05	-2.85655
729.635	2.28146e-05	1.79905
729.792	2.28691e-05	0.160615
729.949	2.31919e-05	-1.46211
730.106	2.31692e-05	-3.0723
730.263	2.28278e-05	1.5864
730.42	2.28055e-05	-0.0533057
730.577	2.3154e-05	-1.67969
730.734	2.32224e-05	2.99399
730.892	2.28774e-05	1.3736
731.049	2.27634e-05	-0.265817
731.206	2.31e-05	-1.89589
731.363	2.32452e-05	2.7773
731.52	2.29077e-05	1.16019
731.677	2.27093e-05	-0.479111
731.834	2.30412e-05	-2.11345
731.991	2.32943e-05	2.55894
732.148	2.29962e-05	0.946527
732.305	2.26967e-05	-0.690362
732.462	2.29711e-05	-2.32869
732.619	2.33103e-05	2.34135
732.776	2.30699e-05	0.732835
732.934	2.26721e-05	-0.900945
733.091	2.28583e-05	-2.54359
733.248	2.32812e-05	2.12201
733.405	2.31505e-05	0.516225
733.562	2.27027e-05	-1.11286
733.719	2.27882e-05	-2.75765
733.876	2.32634e-05	1.90364
734.033	2.32426e-05	0.300072
734.19	2.27511e-05	-1.32356
734.347	2.27041e-05	-2.9697
734.504	2.31977e-05	1.68598
734.661	2.33005e-05	0.0829367
734.819	2.27977e-05	-1.53516
734.976	2.26096e-05	3.10147
735.133	2.30994e-05	1.46723
735.29	2.33591e-05	-0.137107
735.447	2.29151e-05	-1.74889
735.604	2.25987e-05	2.89098
735.761	2.30195e-05	1.25189
735.918	2.33807e-05	-0.354962
736.075	2.29917e-05	-1.96218
736.232	2.25567e-05	2.68035
736.389	2.29067e-05	1.03563
736.546	2.33936e-05	-0.574911
736.703	2.31104e-05	-2.1771
736.861	2.25673e-05	2.47083
737.018	2.27876e-05	0.821772
737.175	2.33587e-05	-0.79439
737.332	2.32082e-05	-2.39349
737.489	2.25978e-05	2.2605
737.646	2.26739e-05	0.608485
737.803	2.33051e-05	-1.01418
737.96	2.33132e-05	-2.61134
738.117	2.26729e-05	2.04991
738.274	2.25805e-05	0.397019
738.431	2.32251e-05	-1.23288
738.588	2.34008e-05	-2.82981
738.746	2.27684e-05	1.83918
738.903	2.2485e-05	0.187399
739.06	2.30827e-05	-1.45092
739.217	2.34354e-05	-3.05094
739.374	2.28961e-05	1.62477
739.531	2.24712e-05	-0.0226475
739.688	2.29776e-05	-1.6669
739.845	2.34614e-05	3.01239
740.002	2.30263e-05	1.41043
740.159	2.24771e-05	-0.231649
740.316	2.28588e-05	-1.88094
740.473	2.34428e-05	2.79319
740.63	2.31277e-05	1.19529
740.788	2.24778e-05	-0.441136
740.945	2.27195e-05	-2.09514
741.102	2.34006e-05	2.57243
741.259	2.32516e-05	0.977886
741.416	2.25383e-05	-0.650768
741.573	2.25984e-05	-2.30725
741.73	2.33258e-05	2.35238
741.887	2.33666e-05	0.759112
742.044	2.26437e-05	-0.86077
742.201	2.24963e-05	-2.51681
742.358	2.3194e-05	2.13405
742.515	2.34201e-05	0.538648
742.673	2.27638e-05	-1.07381
742.83	2.24518e-05	-2.72663
742.987	2.30783e-05	1.91725
743.144	2.34564e-05	0.318604
743.301	2.289e-05	-1.28747
743.458	2.24314e-05	-2.93569
743.615	2.29485e-05	1.70203
743.772	2.34512e-05	0.0985894
743.929	2.30024e-05	-1.5026
744.086	2.24299e-05	3.13782
744.243	2.28203e-05	1.48716
744.4	2.34351e-05	-0.122069
744.557	2.31382e-05	-1.71897
744.715	2.24772e-05	2.92895
744.872	2.26898e-05	1.27494
745.029	2.33599e-05	-0.34187
745.186	2.32349e-05	-1.93726
745.343	2.25488e-05	2.71812
745.5	2.25914e-05	1.06301
745.657	2.3284e-05	-0.561288
745.814	2.33398e-05	-2.15629
745.971	2.26662e-05	2.50747
746.128	2.25132e-05	0.853921
746.285	2.31516e-05	-0.778436
746.442	2.33712e-05	-2.37639
746.599	2.27766e-05	2.29378
746.757	2.24809e-05	0.643797
746.914	2.30419e-05	-0.994728
747.071	2.33986e-05	-2.59615
747.228	2.28989e-05	2.07991
747.385	2.24654e-05	0.434891
747.542	2.29017e-05	-1.20944
747.699	2.33706e-05	-2.81662
747.856	2.3013e-05	1.86338
748.013	2.24988e-05	0.224777
748.17	2.27918e-05	-1.42295
748.327	2.33309e-05	-3.03634
748.484	2.3126e-05	1.6462
748.642	2.25648e-05	0.0148468
748.799	2.26878e-05	-1.63435
748.956	2.32423e-05	3.02828
749.113	2.31947e-05	1.42761
749.27	2.26429e-05	-0.197031
749.427	2.26106e-05	-1.84568
749.584	2.31445e-05	2.81006
749.741	2.32545e-05	1.20768
749.898	2.27655e-05	-0.410431
750.055	2.25977e-05	-2.05565
750.212	2.30552e-05	2.59495
750.369	2.32699e-05	0.989621
750.526	2.28461e-05	-0.623847
750.684	2.25599e-05	-2.26593
750.841	2.29325e-05	2.37924
750.998	2.32619e-05	0.769517
751.155	2.29563e-05	-0.839665
751.312	2.25838e-05	-2.4761
751.469	2.28259e-05	2.16575
751.626	2.32163e-05	0.55042
751.783	2.30397e-05	-1.05668
751.94	2.26235e-05	-2.68742
752.097	2.27322e-05	1.95248
752.254	2.31609e-05	0.330953
752.411	2.3139e-05	-1.27527
752.569	2.27265e-05	-2.89902
752.726	2.26824e-05	1.74188
752.883	2.30805e-05	0.114227
753.04	2.31927e-05	-1.49348
753.197	2.28243e-05	-3.11124
753.354	2.26395e-05	1.53236
753.511	2.29593e-05	-0.101048
753.668	2.31839e-05	-1.71254
753.825	2.2906e-05	2.95718
753.982	2.26243e-05	1.32169
754.139	2.28438e-05	-0.315928
754.296	2.31525e-05	-1.93219
754.453	2.29907e-05	2.74043
754.611	2.26521e-05	1.10999
754.768	2.27589e-05	-0.530137
754.925	2.31241e-05	-2.15153
755.082	2.3093e-05	2.52314
755.239	2.27218e-05	0.898878
755.396	2.26852e-05	-0.742083
755.553	2.30598e-05	-2.36971
755.71	2.31755e-05	2.30484
755.867	2.28274e-05	0.687211
756.024	2.26416e-05	-0.95167
756.181	2.29532e-05	-2.58508
756.338	2.31787e-05	2.08667
756.496	2.28893e-05	0.473413
756.653	2.2595e-05	-1.16304
756.81	2.28427e-05	-2.80173
756.967	2.31874e-05	1.86639
757.124	2.3003e-05	0.257629
757.281	2.26228e-05	-1.37378
757.438	2.27604e-05	-3.01575
757.595	2.31756e-05	1.64783
757.752	2.31006e-05	0.0421448
757.909	2.26502e-05	-1.58384
758.066	2.26497e-05	3.05459
758.223	2.31129e-05	1.42863
758.38	2.31877e-05	-0.175794
758.538	2.27248e-05	-1.79514
758.695	2.25725e-05	2.8433
758.852	2.3025e-05	1.21088
759.009	2.32397e-05	-0.394439
759.166	2.28065e-05	-2.00791
759.323	2.2518e-05	2.63203
759.48	2.29338e-05	0.9935
759.637	2.32889e-05	-0.613837
759.794	2.29207e-05	-2.22126
759.951	2.24956e-05	2.42233
760.108	2.28198e-05	0.778099
760.265	2.32916e-05	-0.833421
760.423	2.30286e-05	-2.43626
760.58	2.2502e-05	2.21235
760.737	2.27076e-05	0.563812
760.894	2.32677e-05	-1.05298
761.051	2.3133e-05	-2.65249
761.208	2.25364e-05	2.00212
761.365	2.26014e-05	0.35066
761.522	2.32196e-05	-1.2723
761.679	2.3231e-05	-2.86978
