#start
#stop
# omega	 amplitude	 phase
366.781	1.02138e-15	-1.07963
366.938	1.02058e-15	-1.09548
367.095	1.01855e-15	-1.11138
367.252	1.01554e-15	-1.12728
367.409	1.01137e-15	-1.14323
367.566	1.00597e-15	-1.15904
367.723	9.99445e-16	-1.17459
367.88	9.91914e-16	-1.19002
368.038	9.83364e-16	-1.20495
368.195	9.73496e-16	-1.21945
368.352	9.6266e-16	-1.2335
368.509	9.50883e-16	-1.24696
368.666	9.38227e-16	-1.25988
368.823	9.24553e-16	-1.2719
368.98	9.10197e-16	-1.28328
369.137	8.95065e-16	-1.29348
369.294	8.7903e-16	-1.30272
369.451	8.62494e-16	-1.31082
369.608	8.45477e-16	-1.31782
369.765	8.2795e-16	-1.32326
369.923	8.10225e-16	-1.32709
370.08	7.92093e-16	-1.3293
370.237	7.73938e-16	-1.32983
370.394	7.55756e-16	-1.32822
370.551	7.37792e-16	-1.32472
370.708	7.2011e-16	-1.31888
370.865	7.0268e-16	-1.31076
371.022	6.86075e-16	-1.30029
371.179	6.70047e-16	-1.28739
371.336	6.55294e-16	-1.27198
371.493	6.41324e-16	-1.25373
371.65	6.28777e-16	-1.23329
371.807	6.17424e-16	-1.21081
371.965	6.07931e-16	-1.18613
372.122	5.99975e-16	-1.15977
372.279	5.93723e-16	-1.13167
372.436	5.89598e-16	-1.10263
372.593	5.87316e-16	-1.07282
372.75	5.8699e-16	-1.04343
372.907	5.88587e-16	-1.01402
373.064	5.92096e-16	-0.985425
373.221	5.97297e-16	-0.957984
373.378	6.04151e-16	-0.932161
373.535	6.12541e-16	-0.908049
373.692	6.22429e-16	-0.886668
373.85	6.33527e-16	-0.867343
374.007	6.45725e-16	-0.850097
374.164	6.58794e-16	-0.835408
374.321	6.72416e-16	-0.823141
374.478	6.86829e-16	-0.812879
374.635	7.01371e-16	-0.805144
374.792	7.16411e-16	-0.7996
374.949	7.31297e-16	-0.796176
375.106	7.46483e-16	-0.794358
375.263	7.61055e-16	-0.794434
375.42	7.757e-16	-0.795883
375.577	7.9008e-16	-0.798912
375.734	8.03799e-16	-0.803487
375.892	8.1715e-16	-0.809188
376.049	8.29743e-16	-0.81602
376.206	8.41682e-16	-0.823611
376.363	8.52979e-16	-0.832262
376.52	8.63323e-16	-0.841497
376.677	8.72888e-16	-0.851433
376.834	8.81799e-16	-0.861662
376.991	8.89517e-16	-0.872734
377.148	8.96568e-16	-0.883827
377.305	9.02695e-16	-0.895495
377.462	9.08016e-16	-0.907276
377.619	9.11891e-16	-0.919289
377.777	9.1547e-16	-0.931215
377.934	9.17556e-16	-0.942929
378.091	9.19199e-16	-0.954624
378.248	9.19589e-16	-0.966238
378.405	9.19388e-16	-0.977783
378.562	9.1831e-16	-0.988964
378.719	9.16525e-16	-0.999593
378.876	9.13856e-16	-1.01016
379.033	9.10567e-16	-1.01984
379.19	9.06267e-16	-1.02932
379.347	9.02029e-16	-1.03825
379.504	8.96624e-16	-1.04629
379.661	8.91e-16	-1.05396
379.819	8.84794e-16	-1.06076
379.976	8.78404e-16	-1.06683
380.133	8.71525e-16	-1.07243
380.29	8.6466e-16	-1.0767
380.447	8.57675e-16	-1.0804
380.604	8.50468e-16	-1.08342
380.761	8.43155e-16	-1.08505
380.918	8.36e-16	-1.08636
381.075	8.29084e-16	-1.08657
381.232	8.2236e-16	-1.08599
381.389	8.15945e-16	-1.0848
381.546	8.09832e-16	-1.08243
381.704	8.04168e-16	-1.07968
381.861	7.98685e-16	-1.07626
382.018	7.94068e-16	-1.07198
382.175	7.89785e-16	-1.06761
382.332	7.86027e-16	-1.06226
382.489	7.8302e-16	-1.05706
382.646	7.80734e-16	-1.05128
382.803	7.78801e-16	-1.04611
382.96	7.77772e-16	-1.03983
383.117	7.76914e-16	-1.03465
383.274	7.77165e-16	-1.02918
383.431	7.77711e-16	-1.02374
383.588	7.78927e-16	-1.01855
383.746	7.80473e-16	-1.01431
383.903	7.82563e-16	-1.01036
384.06	7.84732e-16	-1.00734
384.217	7.87401e-16	-1.00441
384.374	7.90148e-16	-1.00209
384.531	7.92964e-16	-1.00091
384.688	7.96202e-16	-0.999935
384.845	7.99351e-16	-0.999559
385.002	8.02686e-16	-1.00026
385.159	8.05579e-16	-1.00099
385.316	8.0886e-16	-1.0028
385.473	8.11679e-16	-1.00489
385.63	8.14068e-16	-1.0074
385.788	8.16276e-16	-1.01148
385.945	8.17889e-16	-1.01489
386.102	8.19423e-16	-1.01908
386.259	8.20538e-16	-1.02399
386.416	8.21128e-16	-1.02883
386.573	8.20766e-16	-1.034
386.73	8.20636e-16	-1.03915
386.887	8.19565e-16	-1.04466
387.044	8.18482e-16	-1.05053
387.201	8.16285e-16	-1.05569
387.358	8.13332e-16	-1.06147
387.515	8.10763e-16	-1.06672
387.673	8.06749e-16	-1.07189
387.83	8.02613e-16	-1.07651
387.987	7.97778e-16	-1.08121
388.144	7.92742e-16	-1.0848
388.301	7.86998e-16	-1.08873
388.458	7.81438e-16	-1.09154
388.615	7.75256e-16	-1.09372
388.772	7.68527e-16	-1.09531
388.929	7.61685e-16	-1.09646
389.086	7.54795e-16	-1.0962
389.243	7.47538e-16	-1.09599
389.4	7.40107e-16	-1.09358
389.557	7.32942e-16	-1.09165
389.715	7.26285e-16	-1.08798
389.872	7.19358e-16	-1.08369
390.029	7.12537e-16	-1.07777
390.186	7.06086e-16	-1.07142
390.343	7.00294e-16	-1.06386
390.5	6.94915e-16	-1.05574
390.657	6.90226e-16	-1.0464
390.814	6.86116e-16	-1.03693
390.971	6.82191e-16	-1.02654
391.128	6.79281e-16	-1.01504
391.285	6.76706e-16	-1.00336
391.442	6.75777e-16	-0.991688
391.6	6.74548e-16	-0.978959
391.757	6.74823e-16	-0.967133
391.914	6.76285e-16	-0.954852
392.071	6.77774e-16	-0.943113
392.228	6.80518e-16	-0.930989
392.385	6.83459e-16	-0.920707
392.542	6.87661e-16	-0.910077
392.699	6.9245e-16	-0.901023
392.856	6.97518e-16	-0.891698
393.013	7.03123e-16	-0.884169
393.17	7.09571e-16	-0.876867
393.327	7.15959e-16	-0.871206
393.484	7.23233e-16	-0.866419
393.642	7.29932e-16	-0.862394
393.799	7.36832e-16	-0.859621
393.956	7.44803e-16	-0.857979
394.113	7.51774e-16	-0.856468
394.27	7.59094e-16	-0.856776
394.427	7.65914e-16	-0.857126
394.584	7.72892e-16	-0.859166
394.741	7.79661e-16	-0.861836
394.898	7.86215e-16	-0.864964
395.055	7.91895e-16	-0.869007
395.212	7.9728e-16	-0.873106
395.369	8.02578e-16	-0.878339
395.527	8.07003e-16	-0.883164
395.684	8.10953e-16	-0.889205
395.841	8.14788e-16	-0.895263
395.998	8.17557e-16	-0.902004
396.155	8.19647e-16	-0.907821
396.312	8.21212e-16	-0.914814
396.469	8.2238e-16	-0.921139
396.626	8.22862e-16	-0.927533
396.783	8.22899e-16	-0.93416
396.94	8.22006e-16	-0.940197
397.097	8.21464e-16	-0.946261
397.254	8.1931e-16	-0.951971
397.411	8.17096e-16	-0.957105
397.569	8.14439e-16	-0.962134
397.726	8.11245e-16	-0.966456
397.883	8.0802e-16	-0.970507
398.04	8.04203e-16	-0.973145
398.197	8.00392e-16	-0.975607
398.354	7.96415e-16	-0.977814
398.511	7.91868e-16	-0.978407
398.668	7.87673e-16	-0.9789
398.825	7.8308e-16	-0.978476
398.982	7.79462e-16	-0.977421
399.139	7.75454e-16	-0.975428
399.296	7.71602e-16	-0.972617
399.454	7.68224e-16	-0.969021
399.611	7.65359e-16	-0.965461
399.768	7.63023e-16	-0.96029
399.925	7.6122e-16	-0.955348
400.082	7.59601e-16	-0.949677
400.239	7.58378e-16	-0.943903
400.396	7.58418e-16	-0.937273
400.553	7.59114e-16	-0.931109
400.71	7.6007e-16	-0.924748
400.867	7.6214e-16	-0.918462
401.024	7.64895e-16	-0.912432
401.181	7.68018e-16	-0.90738
401.338	7.72176e-16	-0.901355
401.496	7.76736e-16	-0.897172
401.653	7.82016e-16	-0.893546
401.81	7.88083e-16	-0.890586
401.967	7.9432e-16	-0.888018
402.124	8.0123e-16	-0.886441
402.281	8.0851e-16	-0.886201
402.438	8.15498e-16	-0.887308
402.595	8.23171e-16	-0.888464
402.752	8.30334e-16	-0.891679
402.909	8.38115e-16	-0.895286
403.066	8.45696e-16	-0.900238
403.223	8.52885e-16	-0.905716
403.38	8.60361e-16	-0.912904
403.538	8.67023e-16	-0.920759
403.695	8.73187e-16	-0.929167
403.852	8.79036e-16	-0.938895
404.009	8.84429e-16	-0.949169
404.166	8.88655e-16	-0.960644
404.323	8.92635e-16	-0.972514
404.48	8.95743e-16	-0.985145
404.637	8.97928e-16	-0.998157
404.794	8.99221e-16	-1.01221
404.951	8.99701e-16	-1.02642
405.108	8.98919e-16	-1.04094
405.265	8.97173e-16	-1.0562
405.423	8.94338e-16	-1.07141
405.58	8.90495e-16	-1.08712
405.737	8.85379e-16	-1.10277
405.894	8.79091e-16	-1.1184
406.051	8.71891e-16	-1.13437
406.208	8.6316e-16	-1.14987
406.365	8.53335e-16	-1.16541
406.522	8.42405e-16	-1.18068
406.679	8.30255e-16	-1.19544
406.836	8.16889e-16	-1.20963
406.993	8.02682e-16	-1.2229
407.15	7.87241e-16	-1.23568
407.307	7.70671e-16	-1.2477
407.465	7.53147e-16	-1.25811
407.622	7.34648e-16	-1.26755
407.779	7.15542e-16	-1.27483
407.936	6.95482e-16	-1.28115
408.093	6.74905e-16	-1.2851
408.25	6.53654e-16	-1.28683
408.407	6.32212e-16	-1.28554
408.564	6.10177e-16	-1.28163
408.721	5.8837e-16	-1.27396
408.878	5.66788e-16	-1.26207
409.035	5.45326e-16	-1.24635
409.192	5.24912e-16	-1.22593
409.35	5.05371e-16	-1.19987
409.507	4.87004e-16	-1.16807
409.664	4.70678e-16	-1.13053
409.821	4.56301e-16	-1.08726
409.978	4.44587e-16	-1.03848
410.135	4.3556e-16	-0.984321
410.292	4.30118e-16	-0.926552
410.449	4.27742e-16	-0.866314
410.606	4.29539e-16	-0.805577
410.763	4.34854e-16	-0.745454
410.92	4.4411e-16	-0.688164
411.077	4.56389e-16	-0.635113
411.234	4.72193e-16	-0.587207
411.392	4.9091e-16	-0.545039
411.549	5.1183e-16	-0.509038
411.706	5.35141e-16	-0.479022
411.863	5.60265e-16	-0.454865
412.02	5.8661e-16	-0.436543
412.177	6.14131e-16	-0.423375
412.334	6.42567e-16	-0.414933
412.491	6.71435e-16	-0.410381
412.648	7.00776e-16	-0.409718
412.805	7.30212e-16	-0.412302
412.962	7.59481e-16	-0.418367
413.119	7.88622e-16	-0.426418
413.277	8.1747e-16	-0.437503
413.434	8.45507e-16	-0.450329
413.591	8.73039e-16	-0.465251
413.748	8.99837e-16	-0.481736
413.905	9.2578e-16	-0.49962
414.062	9.50724e-16	-0.518741
414.219	9.7452e-16	-0.539359
414.376	9.97253e-16	-0.560991
414.533	1.01855e-15	-0.583534
414.69	1.03855e-15	-0.606898
414.847	1.05744e-15	-0.631079
415.004	1.07459e-15	-0.655819
415.161	1.0905e-15	-0.681228
415.319	1.10447e-15	-0.707103
415.476	1.11728e-15	-0.733407
415.633	1.12817e-15	-0.760108
415.79	1.13761e-15	-0.787317
415.947	1.14526e-15	-0.814535
416.104	1.15097e-15	-0.842177
416.261	1.15502e-15	-0.869806
416.418	1.15759e-15	-0.897709
416.575	1.15805e-15	-0.925792
416.732	1.15685e-15	-0.953878
416.889	1.15396e-15	-0.981838
417.046	1.14922e-15	-1.0097
417.204	1.14278e-15	-1.03752
417.361	1.13471e-15	-1.06532
417.518	1.12454e-15	-1.09259
417.675	1.11295e-15	-1.12001
417.832	1.09969e-15	-1.14687
417.989	1.08475e-15	-1.17353
418.146	1.06823e-15	-1.19943
418.303	1.05017e-15	-1.22507
418.46	1.0306e-15	-1.25011
418.617	1.00966e-15	-1.27446
418.774	9.87198e-16	-1.29818
418.931	9.6359e-16	-1.32078
419.088	9.38646e-16	-1.3426
419.246	9.12528e-16	-1.36341
419.403	8.85404e-16	-1.3826
419.56	8.5742e-16	-1.40032
419.717	8.28433e-16	-1.41666
419.874	7.9865e-16	-1.43118
420.031	7.68392e-16	-1.44343
420.188	7.37546e-16	-1.45328
420.345	7.06588e-16	-1.46049
420.502	6.75156e-16	-1.46443
420.659	6.43913e-16	-1.46475
420.816	6.12985e-16	-1.46091
420.973	5.82498e-16	-1.45276
421.13	5.52789e-16	-1.43912
421.288	5.24054e-16	-1.41951
421.445	4.96944e-16	-1.39317
421.602	4.7163e-16	-1.35963
421.759	4.48605e-16	-1.31854
421.916	4.28325e-16	-1.26931
422.073	4.1121e-16	-1.21255
422.23	3.97899e-16	-1.14856
422.387	3.88543e-16	-1.07935
422.544	3.83598e-16	-1.00646
422.701	3.82879e-16	-0.932468
422.858	3.86691e-16	-0.860585
423.015	3.9452e-16	-0.792621
423.173	4.06069e-16	-0.730494
423.33	4.20829e-16	-0.675637
423.487	4.38215e-16	-0.628603
423.644	4.57758e-16	-0.589047
423.801	4.78997e-16	-0.556725
423.958	5.01515e-16	-0.531548
424.115	5.24866e-16	-0.512385
424.272	5.4871e-16	-0.498736
424.429	5.72828e-16	-0.489718
424.586	5.96872e-16	-0.485294
424.743	6.20733e-16	-0.484414
424.9	6.44163e-16	-0.486561
425.057	6.66945e-16	-0.491587
425.215	6.89174e-16	-0.498762
425.372	7.10474e-16	-0.508213
425.529	7.30774e-16	-0.519199
425.686	7.50144e-16	-0.531762
425.843	7.68521e-16	-0.545692
426	7.85506e-16	-0.560375
426.157	8.01533e-16	-0.576312
426.314	8.16269e-16	-0.592739
426.471	8.29587e-16	-0.609912
426.628	8.41726e-16	-0.627373
426.785	8.52538e-16	-0.645173
426.942	8.62113e-16	-0.663226
427.1	8.70246e-16	-0.681558
427.257	8.77116e-16	-0.699859
427.414	8.82577e-16	-0.718083
427.571	8.86797e-16	-0.736118
427.728	8.89837e-16	-0.753896
427.885	8.91527e-16	-0.771579
428.042	8.92059e-16	-0.788714
428.199	8.9146e-16	-0.80548
428.356	8.89849e-16	-0.821575
428.513	8.86966e-16	-0.837208
428.67	8.83097e-16	-0.85225
428.827	8.78399e-16	-0.866342
428.984	8.72851e-16	-0.87976
429.142	8.66532e-16	-0.892295
429.299	8.59337e-16	-0.903746
429.456	8.51751e-16	-0.914325
429.613	8.43439e-16	-0.923652
429.77	8.34896e-16	-0.932015
429.927	8.25835e-16	-0.939194
430.084	8.16623e-16	-0.945134
430.241	8.0736e-16	-0.949794
430.398	7.98031e-16	-0.953015
430.555	7.88828e-16	-0.955065
430.712	7.79819e-16	-0.955789
430.869	7.71114e-16	-0.955241
431.027	7.62706e-16	-0.953527
431.184	7.54947e-16	-0.95053
431.341	7.47762e-16	-0.946354
431.498	7.41259e-16	-0.941144
431.655	7.35521e-16	-0.935176
431.812	7.3056e-16	-0.928179
431.969	7.26551e-16	-0.920562
432.126	7.23441e-16	-0.912637
432.283	7.21318e-16	-0.904415
432.44	7.20127e-16	-0.895856
432.597	7.19848e-16	-0.887462
432.754	7.20482e-16	-0.879379
432.911	7.21991e-16	-0.871644
433.069	7.24382e-16	-0.864386
433.226	7.27499e-16	-0.857863
433.383	7.31243e-16	-0.852138
433.54	7.35668e-16	-0.847423
433.697	7.40494e-16	-0.843671
433.854	7.45922e-16	-0.841103
434.011	7.5152e-16	-0.839485
434.168	7.57345e-16	-0.83897
434.325	7.63393e-16	-0.839585
434.482	7.69253e-16	-0.841344
434.639	7.75157e-16	-0.844182
434.796	7.80822e-16	-0.84821
434.954	7.86417e-16	-0.853091
435.111	7.91484e-16	-0.85899
435.268	7.962e-16	-0.865885
435.425	8.00222e-16	-0.873366
435.582	8.03658e-16	-0.881788
435.739	8.06734e-16	-0.890892
435.896	8.0898e-16	-0.900493
436.053	8.10424e-16	-0.910762
436.21	8.111e-16	-0.921218
436.367	8.1103e-16	-0.932127
436.524	8.10075e-16	-0.943521
436.681	8.08177e-16	-0.954804
436.838	8.05449e-16	-0.966445
436.996	8.01716e-16	-0.977911
437.153	7.97246e-16	-0.989474
437.31	7.91825e-16	-1.00063
437.467	7.85559e-16	-1.01177
437.624	7.78338e-16	-1.02235
437.781	7.70242e-16	-1.0325
437.938	7.61355e-16	-1.04195
438.095	7.51869e-16	-1.05093
438.252	7.41384e-16	-1.05893
438.409	7.30485e-16	-1.06602
438.566	7.18854e-16	-1.07209
438.723	7.06764e-16	-1.07692
438.88	6.9428e-16	-1.08045
439.038	6.8129e-16	-1.08252
439.195	6.68134e-16	-1.08306
439.352	6.54844e-16	-1.08174
439.509	6.4142e-16	-1.07835
439.666	6.2818e-16	-1.07343
439.823	6.15065e-16	-1.06602
439.98	6.02381e-16	-1.05641
440.137	5.90177e-16	-1.04448
440.294	5.78667e-16	-1.0305
440.451	5.67915e-16	-1.01389
440.608	5.58143e-16	-0.995019
440.765	5.49484e-16	-0.973745
440.923	5.41992e-16	-0.95102
441.08	5.35893e-16	-0.925962
441.237	5.31275e-16	-0.8999
441.394	5.28298e-16	-0.872529
441.551	5.269e-16	-0.844482
441.708	5.27223e-16	-0.816319
441.865	5.29081e-16	-0.787997
442.022	5.32721e-16	-0.760715
442.179	5.37794e-16	-0.7345
442.336	5.44508e-16	-0.709859
442.493	5.52605e-16	-0.686946
442.65	5.61882e-16	-0.666162
442.807	5.72384e-16	-0.647554
442.965	5.83747e-16	-0.631323
443.122	5.96006e-16	-0.617355
443.279	6.09099e-16	-0.605691
443.436	6.22672e-16	-0.596665
443.593	6.36583e-16	-0.589656
443.75	6.5079e-16	-0.584891
443.907	6.65076e-16	-0.582066
444.064	6.79489e-16	-0.581431
444.221	6.93726e-16	-0.582301
444.378	7.07887e-16	-0.584954
444.535	7.21534e-16	-0.589144
444.692	7.35038e-16	-0.594723
444.85	7.47874e-16	-0.601423
445.007	7.60268e-16	-0.609293
445.164	7.72087e-16	-0.618223
445.321	7.8322e-16	-0.62826
445.478	7.93719e-16	-0.639061
445.635	8.03361e-16	-0.650455
445.792	8.12224e-16	-0.662461
445.949	8.20168e-16	-0.67494
446.106	8.27492e-16	-0.688007
446.263	8.33656e-16	-0.701369
446.42	8.39068e-16	-0.714992
446.577	8.43593e-16	-0.728825
446.734	8.47226e-16	-0.742662
446.892	8.49845e-16	-0.756682
447.049	8.51622e-16	-0.770759
447.206	8.52481e-16	-0.784622
447.363	8.52505e-16	-0.798312
447.52	8.51776e-16	-0.811851
447.677	8.49988e-16	-0.82514
447.834	8.47658e-16	-0.838099
447.991	8.44339e-16	-0.850747
448.148	8.40383e-16	-0.862862
448.305	8.35738e-16	-0.874367
448.462	8.30364e-16	-0.885444
448.619	8.24493e-16	-0.895825
448.777	8.18034e-16	-0.905709
448.934	8.1109e-16	-0.914905
449.091	8.03714e-16	-0.923137
449.248	7.95978e-16	-0.930754
449.405	7.87813e-16	-0.937392
449.562	7.79379e-16	-0.943083
449.719	7.71009e-16	-0.948063
449.876	7.62365e-16	-0.951909
450.033	7.5365e-16	-0.954745
450.19	7.44892e-16	-0.956764
450.347	7.36303e-16	-0.957746
450.504	7.27895e-16	-0.957657
450.661	7.19651e-16	-0.956606
450.819	7.11716e-16	-0.954533
450.976	7.04102e-16	-0.95163
451.133	6.96812e-16	-0.947812
451.29	6.90132e-16	-0.943054
451.447	6.83775e-16	-0.937626
451.604	6.78077e-16	-0.931468
451.761	6.72803e-16	-0.924646
451.918	6.68218e-16	-0.917272
452.075	6.64104e-16	-0.909567
452.232	6.60719e-16	-0.901418
452.389	6.57905e-16	-0.893078
452.546	6.55664e-16	-0.884628
452.704	6.54031e-16	-0.876244
452.861	6.53051e-16	-0.867916
453.018	6.52624e-16	-0.859744
453.175	6.52553e-16	-0.851789
453.332	6.5296e-16	-0.844312
453.489	6.53941e-16	-0.836984
453.646	6.55232e-16	-0.830361
453.803	6.56714e-16	-0.824255
453.96	6.58627e-16	-0.818614
454.117	6.60694e-16	-0.813465
454.274	6.63077e-16	-0.809113
454.431	6.65577e-16	-0.805229
454.588	6.68033e-16	-0.801797
454.746	6.70681e-16	-0.799061
454.903	6.73314e-16	-0.796712
455.06	6.75826e-16	-0.795091
455.217	6.78403e-16	-0.793777
455.374	6.80784e-16	-0.792933
455.531	6.83099e-16	-0.792616
455.688	6.8517e-16	-0.792557
455.845	6.87115e-16	-0.792929
456.002	6.88964e-16	-0.793422
456.159	6.90515e-16	-0.794105
456.316	6.91804e-16	-0.79508
456.473	6.93045e-16	-0.796116
456.63	6.94035e-16	-0.797355
456.788	6.94787e-16	-0.798539
456.945	6.95218e-16	-0.799927
457.102	6.95589e-16	-0.801006
457.259	6.95795e-16	-0.802269
457.416	6.95771e-16	-0.803464
457.573	6.95711e-16	-0.804381
457.73	6.95395e-16	-0.805234
457.887	6.95078e-16	-0.806094
458.044	6.94622e-16	-0.806455
458.201	6.94066e-16	-0.806937
458.358	6.93439e-16	-0.807167
458.515	6.92863e-16	-0.807313
458.673	6.92306e-16	-0.80715
458.83	6.91685e-16	-0.806887
458.987	6.91042e-16	-0.806365
459.144	6.90661e-16	-0.805934
459.301	6.90217e-16	-0.805194
459.458	6.89853e-16	-0.804538
459.615	6.89623e-16	-0.803621
459.772	6.89457e-16	-0.802866
459.929	6.89372e-16	-0.801845
460.086	6.89476e-16	-0.801025
460.243	6.8957e-16	-0.800263
460.4	6.89756e-16	-0.799601
460.557	6.90168e-16	-0.798907
460.715	6.90511e-16	-0.798552
460.872	6.91043e-16	-0.798254
461.029	6.91513e-16	-0.798076
461.186	6.92028e-16	-0.798116
461.343	6.92601e-16	-0.798295
461.5	6.93172e-16	-0.798917
461.657	6.93603e-16	-0.799654
461.814	6.94053e-16	-0.800642
461.971	6.944e-16	-0.801763
462.128	6.94585e-16	-0.803188
462.285	6.94788e-16	-0.804627
462.442	6.94612e-16	-0.80634
462.6	6.94394e-16	-0.808159
462.757	6.94075e-16	-0.810414
462.914	6.93283e-16	-0.812625
463.071	6.92295e-16	-0.814734
463.228	6.9126e-16	-0.817045
463.385	6.89738e-16	-0.819314
463.542	6.88128e-16	-0.821611
463.699	6.86112e-16	-0.823593
463.856	6.83759e-16	-0.825637
464.013	6.81158e-16	-0.827375
464.17	6.78369e-16	-0.829021
464.327	6.75188e-16	-0.830104
464.484	6.71878e-16	-0.830983
464.642	6.68212e-16	-0.831458
464.799	6.64419e-16	-0.831427
464.956	6.6045e-16	-0.830719
465.113	6.56294e-16	-0.829209
465.27	6.51919e-16	-0.827475
465.427	6.47787e-16	-0.824755
465.584	6.43303e-16	-0.821496
465.741	6.39029e-16	-0.817195
465.898	6.34967e-16	-0.812274
466.055	6.30887e-16	-0.806239
466.212	6.26904e-16	-0.799508
466.369	6.23406e-16	-0.792021
466.527	6.20289e-16	-0.78352
466.684	6.17492e-16	-0.774329
466.841	6.15299e-16	-0.764369
466.998	6.134e-16	-0.753842
467.155	6.12326e-16	-0.742393
467.312	6.11854e-16	-0.730868
467.469	6.12097e-16	-0.718378
467.626	6.13045e-16	-0.706069
467.783	6.14876e-16	-0.69347
467.94	6.17429e-16	-0.681198
468.097	6.20944e-16	-0.669141
468.254	6.25163e-16	-0.657319
468.411	6.30265e-16	-0.645749
468.569	6.36214e-16	-0.635174
468.726	6.42892e-16	-0.625267
468.883	6.50295e-16	-0.616397
469.04	6.58487e-16	-0.608435
469.197	6.67348e-16	-0.601881
469.354	6.76625e-16	-0.596101
469.511	6.86478e-16	-0.591751
469.668	6.9678e-16	-0.589024
469.825	7.07556e-16	-0.58726
469.982	7.18585e-16	-0.586967
470.139	7.29694e-16	-0.588096
470.296	7.41014e-16	-0.590444
470.453	7.52397e-16	-0.594118
470.611	7.63653e-16	-0.598975
470.768	7.74925e-16	-0.605068
470.925	7.85969e-16	-0.612259
471.082	7.96544e-16	-0.620634
471.239	8.06942e-16	-0.630149
471.396	8.1677e-16	-0.640687
471.553	8.26342e-16	-0.652085
471.71	8.35153e-16	-0.66455
471.867	8.43421e-16	-0.677789
472.024	8.51039e-16	-0.691745
472.181	8.57782e-16	-0.70646
472.338	8.6376e-16	-0.721862
472.496	8.68925e-16	-0.737947
472.653	8.73086e-16	-0.754394
472.81	8.76642e-16	-0.771611
472.967	8.78948e-16	-0.789022
473.124	8.80199e-16	-0.806982
473.281	8.8061e-16	-0.825029
473.438	8.79831e-16	-0.843682
473.595	8.77951e-16	-0.862267
473.752	8.74977e-16	-0.881266
473.909	8.70903e-16	-0.900098
474.066	8.65727e-16	-0.919221
474.223	8.59368e-16	-0.938174
474.38	8.51914e-16	-0.957007
474.538	8.43163e-16	-0.975705
474.695	8.33369e-16	-0.994231
474.852	8.22622e-16	-1.01237
475.009	8.10502e-16	-1.03006
475.166	7.97555e-16	-1.04697
475.323	7.83495e-16	-1.06367
475.48	7.68385e-16	-1.07961
475.637	7.52264e-16	-1.09442
475.794	7.35377e-16	-1.10843
475.951	7.17667e-16	-1.12121
476.108	6.98815e-16	-1.13273
476.265	6.79576e-16	-1.14266
476.423	6.59513e-16	-1.15076
476.58	6.39046e-16	-1.15732
476.737	6.1809e-16	-1.16107
476.894	5.96793e-16	-1.16265
477.051	5.75262e-16	-1.16117
477.208	5.53709e-16	-1.15645
477.365	5.32396e-16	-1.14802
477.522	5.11381e-16	-1.13541
477.679	4.90908e-16	-1.1184
477.836	4.71166e-16	-1.09627
477.993	4.52731e-16	-1.06885
478.15	4.35683e-16	-1.03536
478.307	4.20087e-16	-0.996352
478.465	4.06999e-16	-0.951001
478.622	3.96175e-16	-0.900188
478.779	3.88041e-16	-0.844734
478.936	3.83014e-16	-0.78597
479.093	3.81247e-16	-0.725077
479.25	3.82616e-16	-0.66412
479.407	3.87428e-16	-0.604119
479.564	3.9538e-16	-0.547657
479.721	4.06256e-16	-0.494555
479.878	4.19905e-16	-0.447618
480.035	4.35867e-16	-0.406156
480.192	4.53817e-16	-0.370799
480.35	4.73686e-16	-0.341542
480.507	4.947e-16	-0.317703
480.664	5.17014e-16	-0.299327
480.821	5.39928e-16	-0.286357
480.978	5.63455e-16	-0.276809
481.135	5.87624e-16	-0.272186
481.292	6.1183e-16	-0.270913
481.449	6.3595e-16	-0.272511
481.606	6.59999e-16	-0.277293
481.763	6.83663e-16	-0.284432
481.92	7.06996e-16	-0.293941
482.077	7.29755e-16	-0.305301
482.234	7.51891e-16	-0.318397
482.392	7.73511e-16	-0.332949
482.549	7.94067e-16	-0.349087
482.706	8.13924e-16	-0.366473
482.863	8.32721e-16	-0.384769
483.02	8.5063e-16	-0.404117
483.177	8.67313e-16	-0.424223
483.334	8.82973e-16	-0.445119
483.491	8.97687e-16	-0.46676
483.648	9.10848e-16	-0.488949
483.805	9.22975e-16	-0.511606
483.962	9.33909e-16	-0.53447
484.119	9.43374e-16	-0.557907
484.277	9.51498e-16	-0.581666
484.434	9.58425e-16	-0.605504
484.591	9.64042e-16	-0.629585
484.748	9.68172e-16	-0.653784
484.905	9.71115e-16	-0.67801
485.062	9.72477e-16	-0.702317
485.219	9.72746e-16	-0.726554
485.376	9.71133e-16	-0.750788
485.533	9.68887e-16	-0.774727
485.69	9.64633e-16	-0.798614
485.847	9.59751e-16	-0.822334
486.004	9.53229e-16	-0.845669
486.161	9.45107e-16	-0.868735
486.319	9.36366e-16	-0.891093
486.476	9.26118e-16	-0.913476
486.633	9.14708e-16	-0.935245
486.79	9.02154e-16	-0.956437
486.947	8.88547e-16	-0.976818
487.104	8.73839e-16	-0.996634
487.261	8.5824e-16	-1.01549
487.418	8.41706e-16	-1.03359
487.575	8.24066e-16	-1.05055
487.732	8.05915e-16	-1.06642
487.889	7.86998e-16	-1.08119
488.046	7.67348e-16	-1.09441
488.203	7.47306e-16	-1.10619
488.361	7.26679e-16	-1.11647
488.518	7.05591e-16	-1.12481
488.675	6.84588e-16	-1.13114
